transaction_id,customer_id,account_number,customer_name,timestamp,amount,merchant,merchant_category,payment_channel,transaction_type,country,city,state,device_type,ip_address,risk_score,is_fraud
TXN-109133,CUST-1213,ACC-8543865915,Customer 213,2026-05-16 08:16:28,4277.4,Apollo Pharmacy,Healthcare,Internet Banking,Purchase,India,Ahmedabad,Gujarat,iPhone 15,103.45.21.188,27,0
TXN-102807,CUST-1222,ACC-7475684019,Customer 222,2026-05-16 08:16:47,4614.08,Taj Hotels,Hospitality,Mobile Banking,Withdrawal,India,Mumbai,Maharashtra,MacBook Pro,192.168.1.99,7,0
TXN-108512,CUST-1082,ACC-7393195616,Customer 82,2026-05-16 08:24:38,5029.41,Swiggy Delivery,Food & Dining,ATM,Transfer,India,Mumbai,Maharashtra,iPhone 15,49.206.12.40,7,0
TXN-108915,CUST-1197,ACC-4550353803,Customer 197,2026-05-16 08:35:00,14051.14,Amazon India,Shopping,POS,Bill Payment,India,Pune,Maharashtra,iPhone 15,49.206.12.198,8,0
TXN-109154,CUST-1202,ACC-5083595988,Customer 202,2026-05-16 08:36:41,1788.53,Swiggy Delivery,Food & Dining,Mobile Banking,Transfer,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.252,6,0
TXN-108600,CUST-1191,ACC-1322401182,Customer 191,2026-05-16 08:45:48,6238.64,HDFC Home Loan,Financial Services,ATM,Transfer,India,Mumbai,Maharashtra,Windows Desktop,103.45.21.146,20,0
TXN-107270,CUST-1314,ACC-7116096874,Customer 314,2026-05-16 08:49:10,14575.96,Uber India,Travel,UPI,Transfer,India,Ahmedabad,Gujarat,Windows Desktop,223.189.43.17,13,0
TXN-107987,CUST-1116,ACC-1198486416,Customer 116,2026-05-16 08:54:44,3584.61,Taj Hotels,Hospitality,UPI,Purchase,India,Ahmedabad,Gujarat,Android Tablet,192.168.1.81,3,0
TXN-101680,CUST-1374,ACC-3642900640,Customer 374,2026-05-16 08:59:25,2622.94,Apollo Pharmacy,Healthcare,ATM,Bill Payment,India,Pune,Maharashtra,iPhone 15,223.189.43.45,25,0
TXN-104786,CUST-1165,ACC-5071897791,Customer 165,2026-05-16 09:01:58,566.68,Airtel Pay,Utilities,UPI,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,223.189.43.250,7,0
TXN-102424,CUST-1091,ACC-4482238042,Customer 91,2026-05-16 09:05:37,2832.53,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Kolkata,West Bengal,iPhone 15,192.168.1.94,27,0
TXN-101884,CUST-1070,ACC-3553440342,Customer 70,2026-05-16 09:06:22,4586.65,Amazon India,Shopping,UPI,Withdrawal,India,Pune,Maharashtra,Windows Desktop,49.206.12.239,6,0
TXN-103762,CUST-1394,ACC-8111312076,Customer 394,2026-05-16 09:10:29,656.23,Airtel Pay,Utilities,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.169,22,0
TXN-102976,CUST-1336,ACC-7977267911,Customer 336,2026-05-16 09:11:07,2994.48,Apollo Pharmacy,Healthcare,UPI,Purchase,India,New Delhi,Delhi,Samsung Galaxy S24,192.168.1.28,10,0
TXN-106467,CUST-1273,ACC-5170814022,Customer 273,2026-05-16 09:16:03,610.22,DMart Supermarket,Groceries,UPI,Purchase,India,Mumbai,Maharashtra,MacBook Pro,103.45.21.246,12,0
TXN-106408,CUST-1212,ACC-1232804774,Customer 212,2026-05-16 09:19:29,4572.22,Reliance Digital,Electronics,Mobile Banking,Purchase,India,New Delhi,Delhi,Android Tablet,49.206.12.67,1,0
TXN-102132,CUST-1351,ACC-6797436140,Customer 351,2026-05-16 09:21:23,4154.34,Swiggy Delivery,Food & Dining,Internet Banking,Bill Payment,India,Kolkata,West Bengal,Samsung Galaxy S24,103.45.21.238,3,0
TXN-105125,CUST-1311,ACC-6884333221,Customer 311,2026-05-16 09:22:15,3756.02,Flipkart Retail,Shopping,UPI,Transfer,India,New Delhi,Delhi,Android Tablet,192.168.1.14,22,0
TXN-105388,CUST-1382,ACC-9957643727,Customer 382,2026-05-16 09:23:59,1271.32,Uber India,Travel,UPI,Transfer,India,New Delhi,Delhi,iPhone 15,192.168.1.239,18,0
TXN-109019,CUST-1175,ACC-4576111591,Customer 175,2026-05-16 09:28:50,3594.57,Reliance Digital,Electronics,UPI,Purchase,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.105,16,0
TXN-108349,CUST-1262,ACC-9697414638,Customer 262,2026-05-16 09:33:01,1990.6,DMart Supermarket,Groceries,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,223.189.43.199,12,0
TXN-101634,CUST-1391,ACC-4804440746,Customer 391,2026-05-16 09:35:09,10032.81,Uber India,Travel,POS,Withdrawal,India,New Delhi,Delhi,MacBook Pro,49.206.12.105,8,0
TXN-101401,CUST-1392,ACC-7508522951,Customer 392,2026-05-16 09:38:39,1923.57,Flipkart Retail,Shopping,UPI,Transfer,India,Ahmedabad,Gujarat,MacBook Pro,103.45.21.19,26,0
TXN-104032,CUST-1081,ACC-2472659626,Customer 81,2026-05-16 09:38:39,13608.53,Swiggy Delivery,Food & Dining,ATM,Transfer,India,Chennai,Tamil Nadu,Android Tablet,223.189.43.244,26,0
TXN-100145,CUST-1007,ACC-4733616459,Customer 7,2026-05-16 09:39:22,2265.59,Reliance Digital,Electronics,Mobile Banking,Withdrawal,India,Bengaluru,Karnataka,Windows Desktop,223.189.43.30,4,0
TXN-109058,CUST-1206,ACC-6789448659,Customer 206,2026-05-16 09:40:49,14270.06,Apollo Pharmacy,Healthcare,Mobile Banking,Withdrawal,India,New Delhi,Delhi,MacBook Pro,49.206.12.13,14,0
TXN-100259,CUST-1314,ACC-7116096874,Customer 314,2026-05-16 09:43:02,6222.91,Flipkart Retail,Shopping,Internet Banking,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,49.206.12.168,5,0
TXN-108198,CUST-1223,ACC-8413332538,Customer 223,2026-05-16 09:43:42,5707.46,Zomato Food,Food & Dining,Internet Banking,Purchase,India,Ahmedabad,Gujarat,Samsung Galaxy S24,192.168.1.169,26,0
TXN-106806,CUST-1291,ACC-7895255573,Customer 291,2026-05-16 09:48:15,3529.89,Flipkart Retail,Shopping,POS,Purchase,India,Pune,Maharashtra,iPhone 15,49.206.12.32,7,0
TXN-103602,CUST-1104,ACC-9597198563,Customer 104,2026-05-16 09:49:24,331.87,Airtel Pay,Utilities,UPI,Purchase,India,Hyderabad,Telangana,MacBook Pro,223.189.43.208,28,0
TXN-101013,CUST-1192,ACC-7845366946,Customer 192,2026-05-16 09:54:53,3778.86,Zomato Food,Food & Dining,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.146,28,0
TXN-101362,CUST-1028,ACC-5567816720,Customer 28,2026-05-16 09:56:43,2727.25,Uber India,Travel,UPI,Purchase,India,Kolkata,West Bengal,Android Tablet,49.206.12.186,16,0
TXN-107238,CUST-1128,ACC-6737421496,Customer 128,2026-05-16 10:01:23,4822.09,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,192.168.1.142,2,0
TXN-106665,CUST-1214,ACC-6169243284,Customer 214,2026-05-16 10:04:39,14036.3,HDFC Home Loan,Financial Services,Internet Banking,Transfer,India,Bengaluru,Karnataka,MacBook Pro,103.45.21.171,15,0
TXN-107053,CUST-1374,ACC-3642900640,Customer 374,2026-05-16 10:13:21,2528.94,Zomato Food,Food & Dining,UPI,Transfer,India,Pune,Maharashtra,iPhone 15,103.45.21.52,5,0
TXN-100657,CUST-1356,ACC-6214917780,Customer 356,2026-05-16 10:14:29,3089.03,Uber India,Travel,ATM,Transfer,India,Ahmedabad,Gujarat,Samsung Galaxy S24,192.168.1.62,18,0
TXN-102561,CUST-1267,ACC-7243352390,Customer 267,2026-05-16 10:17:22,14722.63,Uber India,Travel,Internet Banking,Purchase,India,Kolkata,West Bengal,Android Tablet,192.168.1.30,4,0
TXN-108829,CUST-1053,ACC-6816663775,Customer 53,2026-05-16 10:19:34,3226.35,Zomato Food,Food & Dining,UPI,Purchase,India,Kolkata,West Bengal,Windows Desktop,49.206.12.72,18,0
TXN-108813,CUST-1034,ACC-4919706735,Customer 34,2026-05-16 10:24:38,12086.46,Reliance Digital,Electronics,POS,Bill Payment,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.72,6,0
TXN-107356,CUST-1007,ACC-4733616459,Customer 7,2026-05-16 10:26:42,1526.23,Flipkart Retail,Shopping,UPI,Purchase,India,Bengaluru,Karnataka,Windows Desktop,223.189.43.161,19,0
TXN-109163,CUST-1100,ACC-2121910732,Customer 100,2026-05-16 10:30:16,13199.32,DMart Supermarket,Groceries,UPI,Transfer,India,Chennai,Tamil Nadu,iPhone 15,103.45.21.222,7,0
TXN-104080,CUST-1366,ACC-5012760260,Customer 366,2026-05-16 10:31:28,2640.36,Reliance Digital,Electronics,UPI,Purchase,India,Pune,Maharashtra,MacBook Pro,223.189.43.206,3,0
TXN-105690,CUST-1068,ACC-1798112150,Customer 68,2026-05-16 10:32:46,1541.2,Reliance Digital,Electronics,POS,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,223.189.43.10,13,0
TXN-109871,CUST-1312,ACC-3560761628,Customer 312,2026-05-16 10:34:46,3084.98,Airtel Pay,Utilities,UPI,Transfer,India,Mumbai,Maharashtra,Samsung Galaxy S24,103.45.21.123,21,0
TXN-102621,CUST-1155,ACC-2465576748,Customer 155,2026-05-16 10:36:50,3643.76,DMart Supermarket,Groceries,UPI,Purchase,India,Kolkata,West Bengal,Windows Desktop,192.168.1.130,16,0
TXN-107575,CUST-1221,ACC-5594799319,Customer 221,2026-05-16 10:38:11,14107.38,Airtel Pay,Utilities,UPI,Withdrawal,India,Kolkata,West Bengal,MacBook Pro,192.168.1.115,25,0
TXN-101286,CUST-1014,ACC-5231494220,Customer 14,2026-05-16 10:50:11,4178.74,Airtel Pay,Utilities,Mobile Banking,Bill Payment,India,Hyderabad,Telangana,iPhone 15,103.45.21.27,6,0
TXN-108210,CUST-1224,ACC-7375197714,Customer 224,2026-05-16 10:54:30,1957.29,Reliance Digital,Electronics,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,223.189.43.92,23,0
TXN-101267,CUST-1374,ACC-3642900640,Customer 374,2026-05-16 10:54:48,4016.41,Apollo Pharmacy,Healthcare,UPI,Transfer,India,Pune,Maharashtra,iPhone 15,103.45.21.46,26,0
TXN-101839,CUST-1303,ACC-4639017775,Customer 303,2026-05-16 10:54:53,3847.36,DMart Supermarket,Groceries,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,223.189.43.75,12,0
TXN-105609,CUST-1084,ACC-5310195918,Customer 84,2026-05-16 11:02:40,1015.63,Airtel Pay,Utilities,UPI,Transfer,India,Bengaluru,Karnataka,MacBook Pro,49.206.12.109,26,0
TXN-106425,CUST-1293,ACC-7072283057,Customer 293,2026-05-16 11:03:14,982.6,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,103.45.21.130,28,0
TXN-104021,CUST-1032,ACC-6555540744,Customer 32,2026-05-16 11:05:45,199466.52,Luxury Watches Dubai,Luxury Shopping,Internet Banking,Withdrawal,India,Bengaluru,Karnataka,Windows Desktop,103.45.21.194,98,1
TXN-100263,CUST-1196,ACC-3338877621,Customer 196,2026-05-16 11:07:34,3086.27,HDFC Home Loan,Financial Services,UPI,Purchase,India,Bengaluru,Karnataka,MacBook Pro,103.45.21.100,22,0
TXN-107380,CUST-1117,ACC-5607762160,Customer 117,2026-05-16 11:14:39,12770.82,Apollo Pharmacy,Healthcare,Internet Banking,Transfer,India,Kolkata,West Bengal,Android Tablet,223.189.43.46,20,0
TXN-106370,CUST-1232,ACC-8270110908,Customer 232,2026-05-16 11:16:59,11781.79,Reliance Digital,Electronics,ATM,Purchase,India,Pune,Maharashtra,MacBook Pro,192.168.1.55,14,0
TXN-105632,CUST-1282,ACC-7340428136,Customer 282,2026-05-16 11:41:30,3423.07,Flipkart Retail,Shopping,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,103.45.21.125,24,0
TXN-108370,CUST-1116,ACC-1198486416,Customer 116,2026-05-16 11:44:11,2535.48,Zomato Food,Food & Dining,UPI,Purchase,India,Ahmedabad,Gujarat,Android Tablet,223.189.43.135,22,0
TXN-109586,CUST-1363,ACC-7187318744,Customer 363,2026-05-16 11:49:34,2554.18,Swiggy Delivery,Food & Dining,UPI,Transfer,India,Chennai,Tamil Nadu,Windows Desktop,192.168.1.43,12,0
TXN-101206,CUST-1146,ACC-2062073697,Customer 146,2026-05-16 11:57:07,13538.62,Taj Hotels,Hospitality,UPI,Withdrawal,India,Mumbai,Maharashtra,Android Tablet,223.189.43.229,11,0
TXN-102136,CUST-1099,ACC-7597996327,Customer 99,2026-05-16 12:05:33,1130.25,HDFC Home Loan,Financial Services,UPI,Purchase,India,Mumbai,Maharashtra,iPhone 15,49.206.12.149,26,0
TXN-100650,CUST-1011,ACC-9776552803,Customer 11,2026-05-16 12:06:19,2170.43,Amazon India,Shopping,Internet Banking,Bill Payment,India,Ahmedabad,Gujarat,Android Tablet,49.206.12.28,8,0
TXN-101845,CUST-1193,ACC-6289150149,Customer 193,2026-05-16 12:07:20,3004.25,DMart Supermarket,Groceries,UPI,Purchase,India,Chennai,Tamil Nadu,Windows Desktop,223.189.43.65,13,0
TXN-108298,CUST-1036,ACC-4274958945,Customer 36,2026-05-16 12:26:05,5139.89,Amazon India,Shopping,Mobile Banking,Purchase,India,Mumbai,Maharashtra,Android Tablet,192.168.1.191,20,0
TXN-108042,CUST-1194,ACC-9895649328,Customer 194,2026-05-16 12:30:46,3105.53,Zomato Food,Food & Dining,UPI,Transfer,India,Hyderabad,Telangana,MacBook Pro,49.206.12.27,4,0
TXN-109221,CUST-1030,ACC-9639245200,Customer 30,2026-05-16 12:31:37,9278.16,Amazon India,Shopping,POS,Transfer,India,Pune,Maharashtra,Android Tablet,192.168.1.23,9,0
TXN-104702,CUST-1192,ACC-7845366946,Customer 192,2026-05-16 12:32:04,3231.11,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.170,16,0
TXN-101783,CUST-1373,ACC-4569592370,Customer 373,2026-05-16 12:40:15,3475.48,Airtel Pay,Utilities,UPI,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,49.206.12.188,26,0
TXN-106635,CUST-1047,ACC-3379074819,Customer 47,2026-05-16 12:44:02,2509.52,Taj Hotels,Hospitality,UPI,Transfer,India,Hyderabad,Telangana,iPhone 15,103.45.21.6,8,0
TXN-107635,CUST-1305,ACC-3391179068,Customer 305,2026-05-16 12:46:00,3962.2,Airtel Pay,Utilities,UPI,Transfer,India,Chennai,Tamil Nadu,iPhone 15,223.189.43.44,18,0
TXN-107064,CUST-1239,ACC-6904897514,Customer 239,2026-05-16 12:53:16,876.9,Apollo Pharmacy,Healthcare,UPI,Transfer,India,Bengaluru,Karnataka,Samsung Galaxy S24,49.206.12.234,14,0
TXN-101530,CUST-1251,ACC-8495457335,Customer 251,2026-05-16 13:08:03,1569.33,Apollo Pharmacy,Healthcare,ATM,Withdrawal,India,Chennai,Tamil Nadu,Samsung Galaxy S24,49.206.12.188,2,0
TXN-106045,CUST-1272,ACC-2952996248,Customer 272,2026-05-16 13:26:33,3754.54,DMart Supermarket,Groceries,UPI,Purchase,India,Hyderabad,Telangana,Android Tablet,49.206.12.53,28,0
TXN-106354,CUST-1277,ACC-5241397494,Customer 277,2026-05-16 13:27:17,102.44,DMart Supermarket,Groceries,UPI,Purchase,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.234,28,0
TXN-100912,CUST-1159,ACC-6447717367,Customer 159,2026-05-16 13:27:39,2921.22,Uber India,Travel,UPI,Transfer,India,Hyderabad,Telangana,iPhone 15,49.206.12.60,2,0
TXN-108143,CUST-1075,ACC-2139027119,Customer 75,2026-05-16 13:33:16,11305.94,Flipkart Retail,Shopping,UPI,Bill Payment,India,New Delhi,Delhi,iPhone 15,49.206.12.74,28,0
TXN-104880,CUST-1131,ACC-7045593274,Customer 131,2026-05-16 13:50:06,3485.24,Zomato Food,Food & Dining,UPI,Withdrawal,India,Ahmedabad,Gujarat,Windows Desktop,103.45.21.25,3,0
TXN-106852,CUST-1390,ACC-2260326267,Customer 390,2026-05-16 13:52:51,525.4,HDFC Home Loan,Financial Services,Internet Banking,Purchase,India,Mumbai,Maharashtra,Samsung Galaxy S24,192.168.1.78,15,0
TXN-103952,CUST-1151,ACC-9410288290,Customer 151,2026-05-16 13:56:17,1777.33,Uber India,Travel,UPI,Purchase,India,Kolkata,West Bengal,Samsung Galaxy S24,103.45.21.141,11,0
TXN-105459,CUST-1190,ACC-1674555072,Customer 190,2026-05-16 14:06:45,265.0,Taj Hotels,Hospitality,UPI,Purchase,India,Bengaluru,Karnataka,Android Tablet,223.189.43.228,19,0
TXN-103394,CUST-1373,ACC-4569592370,Customer 373,2026-05-16 14:09:18,3888.77,HDFC Home Loan,Financial Services,UPI,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,103.45.21.20,3,0
TXN-103955,CUST-1187,ACC-9547119184,Customer 187,2026-05-16 14:10:37,5729.17,Uber India,Travel,Internet Banking,Withdrawal,India,Chennai,Tamil Nadu,Android Tablet,49.206.12.203,19,0
TXN-103217,CUST-1036,ACC-4274958945,Customer 36,2026-05-16 14:16:41,2117.4,Flipkart Retail,Shopping,UPI,Transfer,India,Mumbai,Maharashtra,Android Tablet,223.189.43.83,8,0
TXN-102988,CUST-1053,ACC-6816663775,Customer 53,2026-05-16 14:20:32,1717.02,Taj Hotels,Hospitality,UPI,Purchase,India,Kolkata,West Bengal,Windows Desktop,223.189.43.123,16,0
TXN-105013,CUST-1358,ACC-9752058817,Customer 358,2026-05-16 14:23:06,2434.27,Airtel Pay,Utilities,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,49.206.12.149,4,0
TXN-102371,CUST-1027,ACC-3694860228,Customer 27,2026-05-16 14:31:20,2265.73,Flipkart Retail,Shopping,UPI,Purchase,India,Kolkata,West Bengal,Android Tablet,49.206.12.9,22,0
TXN-104259,CUST-1062,ACC-9526836552,Customer 62,2026-05-16 14:35:08,3065.96,Uber India,Travel,UPI,Purchase,India,Chennai,Tamil Nadu,Windows Desktop,192.168.1.236,8,0
TXN-106310,CUST-1002,ACC-2051802512,Customer 2,2026-05-16 14:36:28,83.42,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Bengaluru,Karnataka,iPhone 15,49.206.12.250,22,0
TXN-101313,CUST-1110,ACC-4580822352,Customer 110,2026-05-16 14:37:42,14978.76,Taj Hotels,Hospitality,Internet Banking,Withdrawal,India,Chennai,Tamil Nadu,MacBook Pro,103.45.21.93,4,0
TXN-102032,CUST-1200,ACC-7415801613,Customer 200,2026-05-16 14:37:56,3583.09,DMart Supermarket,Groceries,Mobile Banking,Transfer,India,Pune,Maharashtra,Android Tablet,223.189.43.111,26,0
TXN-109173,CUST-1382,ACC-9957643727,Customer 382,2026-05-16 14:38:10,1030.45,Taj Hotels,Hospitality,UPI,Transfer,India,New Delhi,Delhi,iPhone 15,49.206.12.87,13,0
TXN-101131,CUST-1069,ACC-2734202799,Customer 69,2026-05-16 14:38:18,7440.46,Uber India,Travel,POS,Bill Payment,India,Hyderabad,Telangana,Android Tablet,192.168.1.153,4,0
TXN-107350,CUST-1254,ACC-7784217828,Customer 254,2026-05-16 14:41:52,1891.22,Swiggy Delivery,Food & Dining,POS,Withdrawal,India,Bengaluru,Karnataka,iPhone 15,49.206.12.34,3,0
TXN-105376,CUST-1037,ACC-6687206971,Customer 37,2026-05-16 14:42:20,1547.53,DMart Supermarket,Groceries,UPI,Transfer,India,Mumbai,Maharashtra,iPhone 15,223.189.43.99,27,0
TXN-109476,CUST-1125,ACC-4228856718,Customer 125,2026-05-16 14:47:22,8850.83,Uber India,Travel,Mobile Banking,Withdrawal,India,Chennai,Tamil Nadu,Android Tablet,103.45.21.231,26,0
TXN-106973,CUST-1206,ACC-6789448659,Customer 206,2026-05-16 14:58:10,982.18,Uber India,Travel,Mobile Banking,Withdrawal,India,New Delhi,Delhi,MacBook Pro,192.168.1.190,18,0
TXN-102327,CUST-1159,ACC-6447717367,Customer 159,2026-05-16 15:11:23,190.33,Uber India,Travel,UPI,Transfer,India,Hyderabad,Telangana,iPhone 15,103.45.21.96,19,0
TXN-102308,CUST-1330,ACC-6246612046,Customer 330,2026-05-16 15:16:31,1012.64,Taj Hotels,Hospitality,UPI,Transfer,India,Bengaluru,Karnataka,iPhone 15,223.189.43.70,15,0
TXN-103474,CUST-1301,ACC-7873709012,Customer 301,2026-05-16 15:17:45,5102.62,Taj Hotels,Hospitality,UPI,Withdrawal,India,New Delhi,Delhi,iPhone 15,223.189.43.81,14,0
TXN-101766,CUST-1216,ACC-5975196341,Customer 216,2026-05-16 15:19:19,4480.17,Flipkart Retail,Shopping,Mobile Banking,Transfer,India,Mumbai,Maharashtra,Android Tablet,223.189.43.9,25,0
TXN-106466,CUST-1310,ACC-7098134112,Customer 310,2026-05-16 15:31:49,1798.2,DMart Supermarket,Groceries,UPI,Purchase,India,New Delhi,Delhi,Samsung Galaxy S24,223.189.43.41,1,0
TXN-100683,CUST-1231,ACC-1662976399,Customer 231,2026-05-16 15:40:13,6331.63,Flipkart Retail,Shopping,POS,Withdrawal,India,Ahmedabad,Gujarat,MacBook Pro,192.168.1.11,20,0
TXN-103078,CUST-1143,ACC-7247886041,Customer 143,2026-05-16 15:43:25,8490.75,Reliance Digital,Electronics,Internet Banking,Purchase,India,New Delhi,Delhi,Windows Desktop,223.189.43.133,19,0
TXN-107040,CUST-1276,ACC-3559721644,Customer 276,2026-05-16 15:56:44,2614.86,Zomato Food,Food & Dining,UPI,Purchase,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.240,3,0
TXN-109873,CUST-1116,ACC-1198486416,Customer 116,2026-05-16 16:05:47,3457.69,Uber India,Travel,UPI,Transfer,India,Ahmedabad,Gujarat,Android Tablet,103.45.21.173,12,0
TXN-105752,CUST-1114,ACC-4226113732,Customer 114,2026-05-16 16:08:14,730.46,HDFC Home Loan,Financial Services,UPI,Transfer,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.152,14,0
TXN-103523,CUST-1345,ACC-9952125442,Customer 345,2026-05-16 16:13:48,1014.54,Taj Hotels,Hospitality,Internet Banking,Transfer,India,Bengaluru,Karnataka,iPhone 15,223.189.43.129,16,0
TXN-109905,CUST-1171,ACC-8313706299,Customer 171,2026-05-16 16:13:59,7713.55,Amazon India,Shopping,ATM,Transfer,India,Chennai,Tamil Nadu,MacBook Pro,192.168.1.214,3,0
TXN-106836,CUST-1289,ACC-8353640266,Customer 289,2026-05-16 16:14:03,1021.73,Amazon India,Shopping,UPI,Purchase,India,Kolkata,West Bengal,Android Tablet,49.206.12.109,3,0
TXN-104247,CUST-1274,ACC-3424843951,Customer 274,2026-05-16 16:15:10,2776.03,Taj Hotels,Hospitality,Internet Banking,Purchase,India,Pune,Maharashtra,Android Tablet,192.168.1.164,26,0
TXN-103791,CUST-1315,ACC-2173242669,Customer 315,2026-05-16 16:17:13,799.51,Airtel Pay,Utilities,POS,Purchase,India,Pune,Maharashtra,MacBook Pro,49.206.12.246,18,0
TXN-109114,CUST-1105,ACC-2852408227,Customer 105,2026-05-16 16:24:29,3933.7,HDFC Home Loan,Financial Services,UPI,Transfer,India,New Delhi,Delhi,Android Tablet,192.168.1.156,2,0
TXN-100914,CUST-1213,ACC-8543865915,Customer 213,2026-05-16 16:25:56,11142.4,Flipkart Retail,Shopping,Internet Banking,Withdrawal,India,Ahmedabad,Gujarat,iPhone 15,103.45.21.241,12,0
TXN-102387,CUST-1319,ACC-6392415228,Customer 319,2026-05-16 16:27:13,8865.72,Airtel Pay,Utilities,Internet Banking,Bill Payment,India,New Delhi,Delhi,iPhone 15,223.189.43.160,16,0
TXN-104363,CUST-1312,ACC-3560761628,Customer 312,2026-05-16 16:28:31,2335.95,DMart Supermarket,Groceries,UPI,Purchase,India,Mumbai,Maharashtra,Samsung Galaxy S24,103.45.21.241,21,0
TXN-102325,CUST-1223,ACC-8413332538,Customer 223,2026-05-16 16:29:13,1282.72,HDFC Home Loan,Financial Services,UPI,Withdrawal,India,Ahmedabad,Gujarat,Samsung Galaxy S24,103.45.21.104,19,0
TXN-101300,CUST-1029,ACC-9573276057,Customer 29,2026-05-16 16:42:27,12751.81,HDFC Home Loan,Financial Services,ATM,Transfer,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.163,26,0
TXN-101704,CUST-1349,ACC-6955247915,Customer 349,2026-05-16 16:44:17,1297.38,Amazon India,Shopping,UPI,Transfer,India,Chennai,Tamil Nadu,Android Tablet,223.189.43.254,28,0
TXN-104554,CUST-1266,ACC-1417436465,Customer 266,2026-05-16 16:46:11,8823.19,Amazon India,Shopping,ATM,Transfer,India,Bengaluru,Karnataka,Windows Desktop,103.45.21.124,7,0
TXN-106161,CUST-1237,ACC-4880176825,Customer 237,2026-05-16 16:51:19,3625.12,Swiggy Delivery,Food & Dining,UPI,Transfer,India,Mumbai,Maharashtra,MacBook Pro,103.45.21.94,14,0
TXN-106020,CUST-1331,ACC-3190227431,Customer 331,2026-05-16 16:52:24,2983.72,Apollo Pharmacy,Healthcare,Internet Banking,Transfer,India,New Delhi,Delhi,MacBook Pro,103.45.21.225,22,0
TXN-104325,CUST-1032,ACC-6555540744,Customer 32,2026-05-16 17:07:58,3678.46,Airtel Pay,Utilities,ATM,Purchase,India,Bengaluru,Karnataka,Windows Desktop,103.45.21.141,8,0
TXN-109962,CUST-1107,ACC-7049001493,Customer 107,2026-05-16 17:16:57,3214.89,Reliance Digital,Electronics,ATM,Transfer,India,Kolkata,West Bengal,MacBook Pro,223.189.43.2,1,0
TXN-104705,CUST-1123,ACC-7852415525,Customer 123,2026-05-16 17:20:19,6577.78,DMart Supermarket,Groceries,ATM,Transfer,India,Ahmedabad,Gujarat,Android Tablet,103.45.21.52,3,0
TXN-103661,CUST-1151,ACC-9410288290,Customer 151,2026-05-16 17:23:48,12997.72,Apollo Pharmacy,Healthcare,Internet Banking,Transfer,India,Kolkata,West Bengal,Samsung Galaxy S24,49.206.12.141,5,0
